Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037481606","Census Tract 4816.06, Los Angeles County, California","ACSSF","ca","140","00","0005743",,,,,"06","037",,,"481606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481606","Census Tract 4816.06",,,,1611,104,134,31,93,30,7,70,60,62,150,232,245,85,156,82,70,6.46,8.32,1.92,5.77,1.86,0.43,4.35,3.72,3.85,9.31,14.4,15.21,5.28,9.68,5.09,4.35
"06037481711","Census Tract 4817.11, Los Angeles County, California","ACSSF","ca","140","00","0005744",,,,,"06","037",,,"481711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481711","Census Tract 4817.11",,,,1325,49,69,27,102,69,63,62,49,66,107,217,202,108,84,43,8,3.7,5.21,2.04,7.7,5.21,4.75,4.68,3.7,4.98,8.08,16.38,15.25,8.15,6.34,3.25,0.6
"06037481712","Census Tract 4817.12, Los Angeles County, California","ACSSF","ca","140","00","0005745",,,,,"06","037",,,"481712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481712","Census Tract 4817.12",,,,1709,169,103,71,205,67,82,72,92,54,215,182,109,75,68,95,50,9.89,6.03,4.15,12,3.92,4.8,4.21,5.38,3.16,12.58,10.65,6.38,4.39,3.98,5.56,2.93
"06037481713","Census Tract 4817.13, Los Angeles County, California","ACSSF","ca","140","00","0005746",,,,,"06","037",,,"481713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481713","Census Tract 4817.13",,,,968,98,106,7,12,40,2,0,9,46,142,62,92,78,92,99,83,10.12,10.95,0.72,1.24,4.13,0.21,0,0.93,4.75,14.67,6.4,9.5,8.06,9.5,10.23,8.57
"06037481714","Census Tract 4817.14, Los Angeles County, California","ACSSF","ca","140","00","0005747",,,,,"06","037",,,"481714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481714","Census Tract 4817.14",,,,952,134,123,36,58,12,55,61,53,82,57,27,90,67,48,14,35,14.08,12.92,3.78,6.09,1.26,5.78,6.41,5.57,8.61,5.99,2.84,9.45,7.04,5.04,1.47,3.68
"06037481800","Census Tract 4818, Los Angeles County, California","ACSSF","ca","140","00","0005748",,,,,"06","037",,,"481800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481800","Census Tract 4818",,,,845,14,6,41,22,38,31,37,22,15,71,54,40,57,93,131,173,1.66,0.71,4.85,2.6,4.5,3.67,4.38,2.6,1.78,8.4,6.39,4.73,6.75,11.01,15.5,20.47
"06037481901","Census Tract 4819.01, Los Angeles County, California","ACSSF","ca","140","00","0005749",,,,,"06","037",,,"481901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481901","Census Tract 4819.01",,,,2070,65,128,141,11,60,29,48,119,18,94,132,235,249,179,239,323,3.14,6.18,6.81,0.53,2.9,1.4,2.32,5.75,0.87,4.54,6.38,11.35,12.03,8.65,11.55,15.6
"06037481902","Census Tract 4819.02, Los Angeles County, California","ACSSF","ca","140","00","0005750",,,,,"06","037",,,"481902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481902","Census Tract 4819.02",,,,1094,16,34,61,31,86,19,28,25,62,119,104,159,85,112,103,50,1.46,3.11,5.58,2.83,7.86,1.74,2.56,2.29,5.67,10.88,9.51,14.53,7.77,10.24,9.41,4.57
"06037482001","Census Tract 4820.01, Los Angeles County, California","ACSSF","ca","140","00","0005751",,,,,"06","037",,,"482001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482001","Census Tract 4820.01",,,,927,28,18,94,9,13,13,36,8,28,54,44,130,53,107,108,184,3.02,1.94,10.14,0.97,1.4,1.4,3.88,0.86,3.02,5.83,4.75,14.02,5.72,11.54,11.65,19.85
"06037482002","Census Tract 4820.02, Los Angeles County, California","ACSSF","ca","140","00","0005752",,,,,"06","037",,,"482002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482002","Census Tract 4820.02",,,,2589,37,51,67,199,91,56,57,29,39,213,249,463,250,157,275,356,1.43,1.97,2.59,7.69,3.51,2.16,2.2,1.12,1.51,8.23,9.62,17.88,9.66,6.06,10.62,13.75
"06037482101","Census Tract 4821.01, Los Angeles County, California","ACSSF","ca","140","00","0005753",,,,,"06","037",,,"482101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482101","Census Tract 4821.01",,,,1474,36,77,57,32,50,106,87,77,49,124,93,194,117,114,106,155,2.44,5.22,3.87,2.17,3.39,7.19,5.9,5.22,3.32,8.41,6.31,13.16,7.94,7.73,7.19,10.52
"06037482102","Census Tract 4821.02, Los Angeles County, California","ACSSF","ca","140","00","0005754",,,,,"06","037",,,"482102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482102","Census Tract 4821.02",,,,1068,54,5,22,44,50,0,49,55,11,85,77,149,79,79,141,168,5.06,0.47,2.06,4.12,4.68,0,4.59,5.15,1.03,7.96,7.21,13.95,7.4,7.4,13.2,15.73
"06037482201","Census Tract 4822.01, Los Angeles County, California","ACSSF","ca","140","00","0005755",,,,,"06","037",,,"482201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482201","Census Tract 4822.01",,,,1278,107,110,27,108,60,61,15,0,59,158,165,170,83,43,68,44,8.37,8.61,2.11,8.45,4.69,4.77,1.17,0,4.62,12.36,12.91,13.3,6.49,3.36,5.32,3.44
"06037482202","Census Tract 4822.02, Los Angeles County, California","ACSSF","ca","140","00","0005756",,,,,"06","037",,,"482202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482202","Census Tract 4822.02",,,,1672,56,10,96,42,50,135,84,193,0,153,141,193,249,68,104,98,3.35,0.6,5.74,2.51,2.99,8.07,5.02,11.54,0,9.15,8.43,11.54,14.89,4.07,6.22,5.86
"06037482301","Census Tract 4823.01, Los Angeles County, California","ACSSF","ca","140","00","0005757",,,,,"06","037",,,"482301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482301","Census Tract 4823.01",,,,1335,100,111,13,75,17,58,20,66,51,46,170,167,152,118,117,54,7.49,8.31,0.97,5.62,1.27,4.34,1.5,4.94,3.82,3.45,12.73,12.51,11.39,8.84,8.76,4.04
"06037482303","Census Tract 4823.03, Los Angeles County, California","ACSSF","ca","140","00","0005758",,,,,"06","037",,,"482303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482303","Census Tract 4823.03",,,,1405,16,45,79,106,99,41,38,127,43,76,129,262,117,89,75,63,1.14,3.2,5.62,7.54,7.05,2.92,2.7,9.04,3.06,5.41,9.18,18.65,8.33,6.33,5.34,4.48
"06037482304","Census Tract 4823.04, Los Angeles County, California","ACSSF","ca","140","00","0005759",,,,,"06","037",,,"482304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482304","Census Tract 4823.04",,,,783,108,31,47,11,61,19,64,44,49,75,59,96,47,45,27,0,13.79,3.96,6,1.4,7.79,2.43,8.17,5.62,6.26,9.58,7.54,12.26,6,5.75,3.45,0
"06037482401","Census Tract 4824.01, Los Angeles County, California","ACSSF","ca","140","00","0005760",,,,,"06","037",,,"482401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482401","Census Tract 4824.01",,,,954,25,50,72,48,62,38,53,19,72,60,91,123,30,109,80,22,2.62,5.24,7.55,5.03,6.5,3.98,5.56,1.99,7.55,6.29,9.54,12.89,3.14,11.43,8.39,2.31
"06037482403","Census Tract 4824.03, Los Angeles County, California","ACSSF","ca","140","00","0005761",,,,,"06","037",,,"482403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482403","Census Tract 4824.03",,,,892,79,32,25,53,128,71,53,35,86,35,115,66,10,51,33,20,8.86,3.59,2.8,5.94,14.35,7.96,5.94,3.92,9.64,3.92,12.89,7.4,1.12,5.72,3.7,2.24
"06037482404","Census Tract 4824.04, Los Angeles County, California","ACSSF","ca","140","00","0005762",,,,,"06","037",,,"482404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482404","Census Tract 4824.04",,,,1184,0,31,14,33,26,296,0,58,78,150,35,199,79,66,29,90,0,2.62,1.18,2.79,2.2,25,0,4.9,6.59,12.67,2.96,16.81,6.67,5.57,2.45,7.6
"06037482502","Census Tract 4825.02, Los Angeles County, California","ACSSF","ca","140","00","0005763",,,,,"06","037",,,"482502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482502","Census Tract 4825.02",,,,831,50,29,47,78,42,31,17,50,14,74,86,97,120,35,38,23,6.02,3.49,5.66,9.39,5.05,3.73,2.05,6.02,1.68,8.9,10.35,11.67,14.44,4.21,4.57,2.77
"06037482503","Census Tract 4825.03, Los Angeles County, California","ACSSF","ca","140","00","0005764",,,,,"06","037",,,"482503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482503","Census Tract 4825.03",,,,993,17,46,20,30,25,56,34,33,7,105,158,114,136,102,63,47,1.71,4.63,2.01,3.02,2.52,5.64,3.42,3.32,0.7,10.57,15.91,11.48,13.7,10.27,6.34,4.73
"06037482521","Census Tract 4825.21, Los Angeles County, California","ACSSF","ca","140","00","0005765",,,,,"06","037",,,"482521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482521","Census Tract 4825.21",,,,1444,17,84,55,16,79,66,70,80,25,63,261,263,136,82,52,95,1.18,5.82,3.81,1.11,5.47,4.57,4.85,5.54,1.73,4.36,18.07,18.21,9.42,5.68,3.6,6.58
"06037482522","Census Tract 4825.22, Los Angeles County, California","ACSSF","ca","140","00","0005766",,,,,"06","037",,,"482522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482522","Census Tract 4825.22",,,,1541,78,19,8,28,30,36,34,79,99,188,261,175,194,95,104,113,5.06,1.23,0.52,1.82,1.95,2.34,2.21,5.13,6.42,12.2,16.94,11.36,12.59,6.16,6.75,7.33
"06037482600","Census Tract 4826, Los Angeles County, California","ACSSF","ca","140","00","0005767",,,,,"06","037",,,"482600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482600","Census Tract 4826",,,,2256,70,75,42,29,111,97,0,21,64,168,248,309,180,236,214,392,3.1,3.32,1.86,1.29,4.92,4.3,0,0.93,2.84,7.45,10.99,13.7,7.98,10.46,9.49,17.38
"06037482701","Census Tract 4827.01, Los Angeles County, California","ACSSF","ca","140","00","0005768",,,,,"06","037",,,"482701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482701","Census Tract 4827.01",,,,1331,46,30,70,27,106,61,0,93,73,65,129,159,190,112,134,36,3.46,2.25,5.26,2.03,7.96,4.58,0,6.99,5.48,4.88,9.69,11.95,14.27,8.41,10.07,2.7
"06037482702","Census Tract 4827.02, Los Angeles County, California","ACSSF","ca","140","00","0005769",,,,,"06","037",,,"482702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482702","Census Tract 4827.02",,,,839,64,19,4,37,27,22,0,28,33,32,59,82,164,72,128,68,7.63,2.26,0.48,4.41,3.22,2.62,0,3.34,3.93,3.81,7.03,9.77,19.55,8.58,15.26,8.1
"06037482801","Census Tract 4828.01, Los Angeles County, California","ACSSF","ca","140","00","0005770",,,,,"06","037",,,"482801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482801","Census Tract 4828.01",,,,1290,77,7,8,59,8,69,40,49,40,62,145,139,198,162,65,162,5.97,0.54,0.62,4.57,0.62,5.35,3.1,3.8,3.1,4.81,11.24,10.78,15.35,12.56,5.04,12.56
"06037500100","Census Tract 5001, Los Angeles County, California","ACSSF","ca","140","00","0005771",,,,,"06","037",,,"500100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500100","Census Tract 5001",,,,1110,21,7,17,12,23,16,14,9,16,12,20,60,111,52,240,480,1.89,0.63,1.53,1.08,2.07,1.44,1.26,0.81,1.44,1.08,1.8,5.41,10,4.68,21.62,43.24
"06037500202","Census Tract 5002.02, Los Angeles County, California","ACSSF","ca","140","00","0005772",,,,,"06","037",,,"500202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500202","Census Tract 5002.02",,,,1495,52,8,27,57,56,33,45,9,0,97,82,166,103,47,126,587,3.48,0.54,1.81,3.81,3.75,2.21,3.01,0.6,0,6.49,5.48,11.1,6.89,3.14,8.43,39.26
"06037500203","Census Tract 5002.03, Los Angeles County, California","ACSSF","ca","140","00","0005773",,,,,"06","037",,,"500203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500203","Census Tract 5002.03",,,,1243,17,19,19,0,0,0,69,16,37,10,143,135,150,131,202,295,1.37,1.53,1.53,0,0,0,5.55,1.29,2.98,0.8,11.5,10.86,12.07,10.54,16.25,23.73
"06037500204","Census Tract 5002.04, Los Angeles County, California","ACSSF","ca","140","00","0005774",,,,,"06","037",,,"500204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500204","Census Tract 5002.04",,,,956,0,0,0,0,15,0,0,88,0,0,81,86,142,19,98,427,0,0,0,0,1.57,0,0,9.21,0,0,8.47,9,14.85,1.99,10.25,44.67
"06037500300","Census Tract 5003, Los Angeles County, California","ACSSF","ca","140","00","0005775",,,,,"06","037",,,"500300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500300","Census Tract 5003",,,,1136,22,0,11,0,33,0,14,44,68,147,32,170,170,87,163,175,1.94,0,0.97,0,2.9,0,1.23,3.87,5.99,12.94,2.82,14.96,14.96,7.66,14.35,15.4
"06037500402","Census Tract 5004.02, Los Angeles County, California","ACSSF","ca","140","00","0005776",,,,,"06","037",,,"500402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500402","Census Tract 5004.02",,,,1210,48,18,81,25,40,34,93,51,20,86,130,144,181,21,109,129,3.97,1.49,6.69,2.07,3.31,2.81,7.69,4.21,1.65,7.11,10.74,11.9,14.96,1.74,9.01,10.66
"06037500403","Census Tract 5004.03, Los Angeles County, California","ACSSF","ca","140","00","0005777",,,,,"06","037",,,"500403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500403","Census Tract 5004.03",,,,1074,101,146,0,25,28,16,0,9,0,16,133,178,120,155,100,47,9.4,13.59,0,2.33,2.61,1.49,0,0.84,0,1.49,12.38,16.57,11.17,14.43,9.31,4.38
"06037500404","Census Tract 5004.04, Los Angeles County, California","ACSSF","ca","140","00","0005778",,,,,"06","037",,,"500404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500404","Census Tract 5004.04",,,,1213,32,0,14,64,77,18,51,60,31,35,95,191,132,137,157,119,2.64,0,1.15,5.28,6.35,1.48,4.2,4.95,2.56,2.89,7.83,15.75,10.88,11.29,12.94,9.81
"06037500500","Census Tract 5005, Los Angeles County, California","ACSSF","ca","140","00","0005779",,,,,"06","037",,,"500500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500500","Census Tract 5005",,,,830,57,17,38,26,27,29,28,30,67,51,119,110,66,47,40,78,6.87,2.05,4.58,3.13,3.25,3.49,3.37,3.61,8.07,6.14,14.34,13.25,7.95,5.66,4.82,9.4
"06037500600","Census Tract 5006, Los Angeles County, California","ACSSF","ca","140","00","0005780",,,,,"06","037",,,"500600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500600","Census Tract 5006",,,,1247,23,27,51,33,43,43,53,50,24,95,95,222,161,96,126,105,1.84,2.17,4.09,2.65,3.45,3.45,4.25,4.01,1.92,7.62,7.62,17.8,12.91,7.7,10.1,8.42
"06037500700","Census Tract 5007, Los Angeles County, California","ACSSF","ca","140","00","0005781",,,,,"06","037",,,"500700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500700","Census Tract 5007",,,,1851,117,240,36,14,42,0,38,31,70,164,191,272,231,137,166,102,6.32,12.97,1.94,0.76,2.27,0,2.05,1.67,3.78,8.86,10.32,14.69,12.48,7.4,8.97,5.51
"06037500800","Census Tract 5008, Los Angeles County, California","ACSSF","ca","140","00","0005782",,,,,"06","037",,,"500800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500800","Census Tract 5008",,,,1331,73,32,0,7,9,82,46,62,0,83,183,177,218,48,115,196,5.48,2.4,0,0.53,0.68,6.16,3.46,4.66,0,6.24,13.75,13.3,16.38,3.61,8.64,14.73
"06037500900","Census Tract 5009, Los Angeles County, California","ACSSF","ca","140","00","0005783",,,,,"06","037",,,"500900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500900","Census Tract 5009",,,,1851,150,414,93,89,76,17,46,45,33,42,75,266,119,121,150,115,8.1,22.37,5.02,4.81,4.11,0.92,2.49,2.43,1.78,2.27,4.05,14.37,6.43,6.54,8.1,6.21
"06037501001","Census Tract 5010.01, Los Angeles County, California","ACSSF","ca","140","00","0005784",,,,,"06","037",,,"501001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501001","Census Tract 5010.01",,,,734,24,29,0,10,18,7,35,51,20,28,55,109,145,119,55,29,3.27,3.95,0,1.36,2.45,0.95,4.77,6.95,2.72,3.81,7.49,14.85,19.75,16.21,7.49,3.95
"06037501002","Census Tract 5010.02, Los Angeles County, California","ACSSF","ca","140","00","0005785",,,,,"06","037",,,"501002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501002","Census Tract 5010.02",,,,1364,38,38,7,21,22,8,18,15,8,115,151,241,232,128,116,206,2.79,2.79,0.51,1.54,1.61,0.59,1.32,1.1,0.59,8.43,11.07,17.67,17.01,9.38,8.5,15.1
"06037501200","Census Tract 5012, Los Angeles County, California","ACSSF","ca","140","00","0005786",,,,,"06","037",,,"501200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501200","Census Tract 5012",,,,1435,27,14,12,53,20,61,93,56,7,129,105,221,142,221,153,121,1.88,0.98,0.84,3.69,1.39,4.25,6.48,3.9,0.49,8.99,7.32,15.4,9.9,15.4,10.66,8.43
"06037501301","Census Tract 5013.01, Los Angeles County, California","ACSSF","ca","140","00","0005787",,,,,"06","037",,,"501301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501301","Census Tract 5013.01",,,,1080,16,8,0,18,42,0,31,178,7,97,41,217,117,85,211,12,1.48,0.74,0,1.67,3.89,0,2.87,16.48,0.65,8.98,3.8,20.09,10.83,7.87,19.54,1.11
"06037501302","Census Tract 5013.02, Los Angeles County, California","ACSSF","ca","140","00","0005788",,,,,"06","037",,,"501302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501302","Census Tract 5013.02",,,,1573,85,40,94,86,0,13,0,114,159,91,104,217,102,95,277,96,5.4,2.54,5.98,5.47,0,0.83,0,7.25,10.11,5.79,6.61,13.8,6.48,6.04,17.61,6.1
"06037501400","Census Tract 5014, Los Angeles County, California","ACSSF","ca","140","00","0005789",,,,,"06","037",,,"501400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501400","Census Tract 5014",,,,1211,165,23,106,83,9,56,129,23,27,91,79,109,143,65,93,10,13.63,1.9,8.75,6.85,0.74,4.62,10.65,1.9,2.23,7.51,6.52,9,11.81,5.37,7.68,0.83
"06037501501","Census Tract 5015.01, Los Angeles County, California","ACSSF","ca","140","00","0005790",,,,,"06","037",,,"501501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501501","Census Tract 5015.01",,,,847,16,4,17,14,17,4,21,6,22,21,36,171,147,79,87,185,1.89,0.47,2.01,1.65,2.01,0.47,2.48,0.71,2.6,2.48,4.25,20.19,17.36,9.33,10.27,21.84
"06037501503","Census Tract 5015.03, Los Angeles County, California","ACSSF","ca","140","00","0005791",,,,,"06","037",,,"501503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501503","Census Tract 5015.03",,,,1874,114,57,112,87,56,81,45,57,73,104,250,295,158,101,191,93,6.08,3.04,5.98,4.64,2.99,4.32,2.4,3.04,3.9,5.55,13.34,15.74,8.43,5.39,10.19,4.96
"06037501504","Census Tract 5015.04, Los Angeles County, California","ACSSF","ca","140","00","0005792",,,,,"06","037",,,"501504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501504","Census Tract 5015.04",,,,1475,111,169,133,57,71,49,159,24,73,78,164,131,141,58,47,10,7.53,11.46,9.02,3.86,4.81,3.32,10.78,1.63,4.95,5.29,11.12,8.88,9.56,3.93,3.19,0.68
"06037501600","Census Tract 5016, Los Angeles County, California","ACSSF","ca","140","00","0005793",,,,,"06","037",,,"501600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501600","Census Tract 5016",,,,2212,157,15,21,122,135,64,88,41,137,98,166,113,124,192,300,439,7.1,0.68,0.95,5.52,6.1,2.89,3.98,1.85,6.19,4.43,7.5,5.11,5.61,8.68,13.56,19.85
"06037501700","Census Tract 5017, Los Angeles County, California","ACSSF","ca","140","00","0005794",,,,,"06","037",,,"501700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501700","Census Tract 5017",,,,1326,95,0,155,47,40,24,27,0,40,14,111,106,167,80,213,207,7.16,0,11.69,3.54,3.02,1.81,2.04,0,3.02,1.06,8.37,7.99,12.59,6.03,16.06,15.61
"06037501802","Census Tract 5018.02, Los Angeles County, California","ACSSF","ca","140","00","0005795",,,,,"06","037",,,"501802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501802","Census Tract 5018.02",,,,1231,77,54,23,32,43,38,87,81,15,81,123,136,195,7,113,126,6.26,4.39,1.87,2.6,3.49,3.09,7.07,6.58,1.22,6.58,9.99,11.05,15.84,0.57,9.18,10.24
"06037501803","Census Tract 5018.03, Los Angeles County, California","ACSSF","ca","140","00","0005796",,,,,"06","037",,,"501803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501803","Census Tract 5018.03",,,,1421,26,68,19,113,117,130,110,78,90,190,111,116,114,33,88,18,1.83,4.79,1.34,7.95,8.23,9.15,7.74,5.49,6.33,13.37,7.81,8.16,8.02,2.32,6.19,1.27
"06037501804","Census Tract 5018.04, Los Angeles County, California","ACSSF","ca","140","00","0005797",,,,,"06","037",,,"501804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501804","Census Tract 5018.04",,,,761,26,48,56,20,80,22,40,41,33,73,86,98,74,21,27,16,3.42,6.31,7.36,2.63,10.51,2.89,5.26,5.39,4.34,9.59,11.3,12.88,9.72,2.76,3.55,2.1
"06037501900","Census Tract 5019, Los Angeles County, California","ACSSF","ca","140","00","0005798",,,,,"06","037",,,"501900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501900","Census Tract 5019",,,,1289,8,77,24,9,36,10,9,9,79,137,264,145,134,121,158,69,0.62,5.97,1.86,0.7,2.79,0.78,0.7,0.7,6.13,10.63,20.48,11.25,10.4,9.39,12.26,5.35
"06037502003","Census Tract 5020.03, Los Angeles County, California","ACSSF","ca","140","00","0005799",,,,,"06","037",,,"502003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502003","Census Tract 5020.03",,,,709,11,25,16,22,18,61,27,46,34,73,47,88,105,24,66,46,1.55,3.53,2.26,3.1,2.54,8.6,3.81,6.49,4.8,10.3,6.63,12.41,14.81,3.39,9.31,6.49
"06037502004","Census Tract 5020.04, Los Angeles County, California","ACSSF","ca","140","00","0005800",,,,,"06","037",,,"502004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502004","Census Tract 5020.04",,,,973,6,16,6,33,82,30,61,143,26,15,98,131,121,72,70,63,0.62,1.64,0.62,3.39,8.43,3.08,6.27,14.7,2.67,1.54,10.07,13.46,12.44,7.4,7.19,6.47
"06037502005","Census Tract 5020.05, Los Angeles County, California","ACSSF","ca","140","00","0005801",,,,,"06","037",,,"502005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502005","Census Tract 5020.05",,,,1259,26,33,0,67,51,24,58,71,50,136,151,98,97,98,209,90,2.07,2.62,0,5.32,4.05,1.91,4.61,5.64,3.97,10.8,11.99,7.78,7.7,7.78,16.6,7.15
"06037502100","Census Tract 5021, Los Angeles County, California","ACSSF","ca","140","00","0005802",,,,,"06","037",,,"502100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502100","Census Tract 5021",,,,1637,179,58,62,75,15,19,38,90,14,141,87,188,299,125,137,110,10.93,3.54,3.79,4.58,0.92,1.16,2.32,5.5,0.86,8.61,5.31,11.48,18.27,7.64,8.37,6.72
"06037502200","Census Tract 5022, Los Angeles County, California","ACSSF","ca","140","00","0005803",,,,,"06","037",,,"502200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502200","Census Tract 5022",,,,1898,72,105,50,17,24,44,76,68,80,110,175,271,192,209,247,158,3.79,5.53,2.63,0.9,1.26,2.32,4,3.58,4.21,5.8,9.22,14.28,10.12,11.01,13.01,8.32
